"locationName","deploymentID","observationID","date.start","time.start","eventEnd","observationType","scientificName","count","hour_of_day","commonName"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","54fe2466-1e12-49d1-af97-d3039dded757","2023-04-12","00:18:44",2023-04-12 00:18:50,"animal","Mustela erminea",1,0.3,"Stoat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","a524f984-cdd1-43f2-81ab-5cafb5d73eb0","2023-04-12","19:34:23",2023-04-12 19:35:42,"animal","Martes",1,19.5666666666667,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","8e5aba41-04f3-403b-b3ef-2951f6fad06c","2023-04-13","01:46:25",2023-04-13 01:46:31,"animal","Mustela erminea",1,1.76666666666667,"Stoat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","c1ac1a57-5d33-4bad-a53a-41fc55e2251c","2023-04-13","03:00:41",2023-04-13 03:00:46,"animal","Mustela",1,3,"Small Mustelid"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","1aa69db6-71bb-41ed-8cf7-b78f094fa71c","2023-04-14","21:19:30",2023-04-14 21:19:36,"animal","Martes",1,21.3166666666667,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","4b0b9575-accb-464a-a712-c546387a6082","2023-04-15","19:36:06",2023-04-15 19:36:11,"animal","Martes martes/foina",1,19.6,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","1578acb7-1868-4382-99a2-fc97040f1693","2023-04-15","22:26:15",2023-04-15 22:26:20,"animal","Martes",1,22.4333333333333,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","47bb8aff-2b56-41af-8d67-5457f2abb872","2023-04-16","21:08:37",2023-04-16 21:08:42,"animal","Mustela putorius",1,21.1333333333333,"European Polecat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","ab15ba6f-537d-4fcc-a74b-ae1c4196d935","2023-04-17","19:31:56",2023-04-17 19:32:19,"animal","Mustela erminea",1,19.5166666666667,"Stoat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","8136a392-c3cf-4282-b268-0b8d07628b32","2023-04-17","19:48:57",2023-04-17 19:49:02,"animal","Martes martes/foina",1,19.8,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","bd22f338-5c15-43fb-a168-ad97b7b20a2e","2023-04-17","20:55:43",2023-04-17 20:55:48,"animal","Martes martes/foina",1,20.9166666666667,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","2d74bb01-ef61-4401-a019-61b1205ab623","2023-04-18","01:55:00",2023-04-18 01:55:05,"animal","Mustela nivalis",1,1.91666666666667,"Weasel"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","612d818c-018a-4f05-a239-c9836c36a508","2023-04-18","02:44:05",2023-04-18 02:44:10,"animal","Mustela erminea",1,2.73333333333333,"Stoat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","e30ca7e2-298c-481e-acc6-eb124af3287b","2023-04-18","03:10:11",2023-04-18 03:10:15,"animal","Mustela erminea",1,3.16666666666667,"Stoat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","509bf6a9-3f56-499a-afc8-b2e33fcadf44","2023-04-18","23:39:18",2023-04-18 23:39:25,"animal","Martes",1,23.65,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","8a46a94a-0419-45f0-ad83-908ff70eef72","2023-04-19","20:55:50",2023-04-19 20:55:55,"animal","Mustela erminea",1,20.9166666666667,"Stoat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","c14c8b56-ba37-4c02-92df-a75f077148d9","2023-04-20","23:26:48",2023-04-20 23:26:54,"animal","Martes",1,23.4333333333333,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","44234888-d9b9-46ed-b7d3-3f49c73d438d","2023-04-21","01:05:36",2023-04-21 01:05:42,"animal","Martes",1,1.08333333333333,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","a2254fc6-c878-4f09-925f-1acdc1bbfcc2","2023-04-21","22:07:35",2023-04-21 22:07:40,"animal","Martes",1,22.1166666666667,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","74908f51-a18d-46ed-b056-fb9cf555f1e7","2023-04-21","22:13:57",2023-04-21 22:14:02,"animal","Martes",1,22.2166666666667,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","b5921201-e328-49b7-9eec-288f19a3420a","2023-04-22","21:28:03",2023-04-22 21:28:15,"animal","Martes martes/foina",1,21.4666666666667,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","842127aa-35d9-4a7c-952e-d757adb56915","2023-04-22","22:38:32",2023-04-22 22:39:47,"animal","Mustela erminea",1,22.6333333333333,"Stoat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","d47ffc85-00fe-4124-8d70-ce55eb024e12","2023-04-23","01:42:59",2023-04-23 01:43:23,"animal","Martes",1,1.7,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","bd28687a-cdb7-4d09-9c94-1febc269d6cc","2023-04-23","01:46:53",2023-04-23 01:46:58,"animal","Martes martes/foina",1,1.76666666666667,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","7f011a98-cda2-4057-9742-f5421b4ff203","2023-04-23","20:15:27",2023-04-23 20:15:32,"animal","Martes",1,20.25,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","4dc0ed55-e375-4587-b1d0-5e774f096d52","2023-04-23","20:26:26",2023-04-23 20:26:32,"animal","Martes",1,20.4333333333333,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","5fad3353-ff4d-4082-909f-c37a0bf819ad","2023-04-23","21:05:30",2023-04-23 21:05:36,"animal","Martes",1,21.0833333333333,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","b062cef1-b250-43b9-bf21-0808d8e568d0","2023-04-24","01:00:30",2023-04-24 01:00:36,"animal","Mustela putorius",1,1,"European Polecat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","1221bfcc-ae73-4c27-9585-9311d99948ba","2023-04-24","21:35:48",2023-04-24 21:35:54,"animal","Martes",1,21.5833333333333,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","17a8f725-8055-439b-94d9-7b300ab8cc33","2023-04-24","22:37:37",2023-04-24 22:37:42,"animal","Martes",1,22.6166666666667,"Marten"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","781ddf98-975a-47b0-954f-14c3804c9d14","2023-04-24","23:51:04",2023-04-24 23:51:35,"animal","Mustela erminea",1,23.85,"Stoat"
"SK19","26f40780-ecc7-4686-a829-1de8cfee84a1","d00976a6-2be2-44b7-8b2c-759a591f31f8","2023-04-25","02:02:36",2023-04-25 02:02:42,"animal","Mustela nivalis",1,2.03333333333333,"Weasel"
"SK01","2d185ff3-1672-4902-b3b0-57be00704f91","4e599c74-d886-4294-9dcc-c5610332bd30","2023-05-27","23:47:22",2023-05-27 23:47:27,"animal","Mustela putorius",1,23.7833333333333,"European Polecat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","ea4d1594-ba5c-44b2-8958-7905983517da","2023-04-07","02:11:43",2023-04-07 02:11:48,"animal","Mustela erminea",1,2.18333333333333,"Stoat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","781ff804-dc8a-42d6-9004-8409f8eead5d","2023-04-07","02:41:32",2023-04-07 02:41:38,"animal","Mustela erminea",1,2.68333333333333,"Stoat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","0d60fc05-1b86-4c39-a9f1-59788074bfed","2023-04-08","02:38:24",2023-04-08 02:38:29,"animal","Mustela erminea",1,2.63333333333333,"Stoat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","d3b14038-a9d7-495d-9e99-f607a1179b7a","2023-04-12","20:11:33",2023-04-12 20:11:39,"animal","Mustela erminea",1,20.1833333333333,"Stoat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","7ae4c6dc-9ce4-404c-ab58-8784328adc31","2023-04-16","02:05:22",2023-04-16 02:05:27,"animal","Mustela erminea",1,2.08333333333333,"Stoat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","28954a1c-dd5b-4d84-8739-524c4045f01f","2023-04-16","02:08:57",2023-04-16 02:09:02,"animal","Mustela erminea",1,2.13333333333333,"Stoat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","d746343e-0b26-46c7-956e-e257207e9c1e","2023-04-16","02:16:19",2023-04-16 02:16:24,"animal","Mustela erminea",1,2.26666666666667,"Stoat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","4199e36c-3703-427d-a9d8-64a16adac1cd","2023-04-16","02:19:45",2023-04-16 02:19:50,"animal","Mustela erminea",1,2.31666666666667,"Stoat"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","0f699c99-9754-4823-8dff-048d14810ece","2023-04-16","02:23:21",2023-04-16 02:23:26,"animal","Mustela",1,2.38333333333333,"Small Mustelid"
"SK16","3343b5b3-bd78-41a6-bf94-d0a524f2a55a","43718f5f-3ca0-40f9-b264-8f126ce6d551","2023-04-19","20:52:08",2023-04-19 20:52:14,"animal","Mustela erminea",1,20.8666666666667,"Stoat"
"SK05","349f9130-a33a-4ead-822a-434363661dac","ff1c6996-796a-4201-b040-76175753b5e1","2023-04-26","23:27:27",2023-04-26 23:27:33,"animal","Martes",1,23.45,"Marten"
"SK05","349f9130-a33a-4ead-822a-434363661dac","6632f2ab-14fb-4642-bbb0-72bb35ecb05b","2023-04-27","09:35:03",2023-04-27 09:35:09,"animal","Mustela erminea",1,9.58333333333333,"Stoat"
"SK05","349f9130-a33a-4ead-822a-434363661dac","05dd42ce-ec50-47cc-a5d3-7ea1001e8405","2023-04-29","20:06:57",2023-04-29 20:07:12,"animal","Mustela nivalis",1,20.1,"Weasel"
"SK10","36dd2e85-bcc1-47df-8b6e-c880236dff4a","21db0970-f45d-479e-891a-af468c4eb91d","2023-04-06","03:52:19",2023-04-06 03:52:25,"animal","Mustela nivalis",1,3.86666666666667,"Weasel"
"SK10","36dd2e85-bcc1-47df-8b6e-c880236dff4a","9fdfc198-7efa-49f1-9771-87ad9140a24c","2023-04-12","22:17:00",2023-04-12 22:17:06,"animal","Felis",1,22.2833333333333,"Domestic Cat"
"SK10","36dd2e85-bcc1-47df-8b6e-c880236dff4a","fec64a5c-3147-4010-bc60-69f43650b42c","2023-04-15","17:59:05",2023-04-15 17:59:10,"animal","Felis",1,17.9833333333333,"Domestic Cat"
"SK10","36dd2e85-bcc1-47df-8b6e-c880236dff4a","7ba48f1e-97ee-495b-bd42-01935053d231","2023-04-16","17:51:42",2023-04-16 17:51:47,"animal","Felis",1,17.85,"Domestic Cat"
"SK05","3a2010e5-fe20-44da-b954-35e65425057e","0e26c75c-d01a-4840-b05b-9ba32d157e50","2023-03-27","02:25:06",2023-03-27 02:25:11,"animal","Mustela putorius",1,2.41666666666667,"European Polecat"
"SK05","3a2010e5-fe20-44da-b954-35e65425057e","05b6d926-3fd5-4f14-9b52-fff1cf011f5c","2023-03-27","22:25:31",2023-03-27 22:25:36,"animal","Mustela",1,22.4166666666667,"Small Mustelid"
"SK05","3a2010e5-fe20-44da-b954-35e65425057e","b84d7c59-571c-4326-b8fb-255cb6bc59c3","2023-03-28","03:29:33",2023-03-28 03:29:38,"animal","Mustela erminea",1,3.48333333333333,"Stoat"
"SK05","3a2010e5-fe20-44da-b954-35e65425057e","ae3d76d3-f5ae-44eb-8f96-d73d5e8d6dec","2023-03-28","22:02:01",2023-03-28 22:02:07,"animal","Felis",1,22.0333333333333,"Domestic Cat"
"SK05","3a2010e5-fe20-44da-b954-35e65425057e","7172cf26-00ef-44f1-809b-78f286ec6ed0","2023-04-01","21:10:29",2023-04-01 21:10:35,"animal","Mustela",1,21.1666666666667,"Small Mustelid"
"SK05","3a2010e5-fe20-44da-b954-35e65425057e","e62f61c4-b6ab-42da-9bdc-864aaf98514b","2023-04-02","21:52:10",2023-04-02 21:53:14,"animal","Mustela nivalis",1,21.8666666666667,"Weasel"
"SK05","3a2010e5-fe20-44da-b954-35e65425057e","71681001-8e2e-46b8-8caf-329b2ac192c7","2023-04-06","04:16:11",2023-04-06 04:16:16,"animal","Mustela erminea",1,4.26666666666667,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","ff57c34e-4205-41b7-859b-fe9b58a2dc3f","2023-03-28","02:14:29",2023-03-28 02:14:35,"animal","Mustela",1,2.23333333333333,"Small Mustelid"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","3192c892-210b-4112-9d7a-8c937b50e7d2","2023-03-28","21:56:57",2023-03-28 21:57:02,"animal","Martes",1,21.9333333333333,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","9d53aa77-fae2-420e-9b0b-64df8d8100ba","2023-03-29","03:21:05",2023-03-29 03:21:11,"animal","Mustela nivalis",1,3.35,"Weasel"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","f943083d-7098-4f08-a8f6-df4ce5e4361b","2023-03-29","19:36:50",2023-03-29 19:36:55,"animal","Mustela erminea",1,19.6,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","10dec250-24c9-4dc2-b69f-253de88a0e02","2023-03-29","20:21:59",2023-03-29 20:22:04,"animal","Mustela putorius",1,20.35,"European Polecat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","b5528dd1-04ac-48dd-913d-891c36224e91","2023-03-29","22:09:07",2023-03-29 22:09:12,"animal","Martes martes/foina",1,22.15,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","86553f2d-225b-4b46-b440-dac8800e0dea","2023-03-27","23:43:03",2023-03-27 23:43:08,"animal","Martes",1,23.7166666666667,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","af2dfbb5-8a25-4fc7-af67-822ccc7c4b61","2023-03-31","21:03:07",2023-03-31 21:03:12,"animal","Martes",1,21.05,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","f780da9a-7cbf-4ec2-b406-f4bcf404d516","2023-04-01","00:23:13",2023-04-01 00:23:18,"animal","Martes martes/foina",1,0.383333333333333,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","16a905c0-34af-4a90-9db5-17658dcf0623","2023-04-01","00:25:55",2023-04-01 00:26:00,"animal","Mustela putorius",1,0.416666666666667,"European Polecat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","5acfcc76-4df6-4156-9c84-f4261aa3b5a3","2023-04-01","18:46:14",2023-04-01 18:46:19,"animal","Mustela putorius",1,18.7666666666667,"European Polecat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","6cb39496-cd7e-45be-ab5b-be7b25e1a1a6","2023-04-01","22:59:52",2023-04-01 22:59:57,"animal","Mustela putorius",1,22.9833333333333,"European Polecat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","74a55a34-428d-489c-a97f-8f45d4f2cca5","2023-04-01","23:40:34",2023-04-01 23:40:40,"animal","Mustela erminea",1,23.6666666666667,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","d8a8cd4e-5d7a-4407-b357-2009345e2115","2023-04-02","01:57:05",2023-04-02 01:57:10,"animal","Mustela erminea",1,1.95,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","2b2a8d11-0fca-4755-a84e-dc546cd384b3","2023-04-02","03:09:52",2023-04-02 03:09:57,"animal","Mustela erminea",1,3.15,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","193889eb-b6c2-46b9-9d05-a11cf20877ac","2023-04-02","20:14:03",2023-04-02 20:14:08,"animal","Mustela erminea",1,20.2333333333333,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","374532ee-dcf5-47e0-946d-a8d93d96e222","2023-04-03","18:18:05",2023-04-03 18:18:11,"animal","Mustela erminea",1,18.3,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","6c154f69-4f1f-449b-8de4-ca9646b1c1d3","2023-04-04","01:32:41",2023-04-04 01:32:47,"animal","Mustela erminea",1,1.53333333333333,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","e6716c37-fe9d-4f06-bd4e-d67cb313a9ca","2023-04-04","02:52:21",2023-04-04 02:52:27,"animal","Mustela erminea",1,2.86666666666667,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","9e64cd5f-2a85-4df3-ab3f-77f685ad226a","2023-04-04","18:57:40",2023-04-04 18:59:17,"animal","Mustela erminea",1,18.95,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","ba113380-0420-4531-bb75-e2de36851190","2023-04-06","22:02:25",2023-04-06 22:02:30,"animal","Mustela erminea",1,22.0333333333333,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","4bb8f60c-94f2-46cf-930c-34828acaf7e4","2023-04-07","00:13:47",2023-04-07 00:13:52,"animal","Martes",1,0.216666666666667,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","1fff7fc6-09de-4b56-9de7-cecfe24b357c","2023-04-07","05:21:13",2023-04-07 05:21:19,"animal","Mustela erminea",1,5.35,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","d0142cac-1faf-40e7-921d-1b2a8dc7ad52","2023-04-08","02:31:42",2023-04-08 02:31:47,"animal","Mustela erminea",1,2.51666666666667,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","fb978c27-160a-4c07-94dd-c4a726d7b991","2023-04-08","19:49:10",2023-04-08 19:49:15,"animal","Martes",1,19.8166666666667,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","0ad661d1-2345-4492-8e16-24993e8d712e","2023-04-08","20:06:23",2023-04-08 20:06:28,"animal","Martes",1,20.1,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","2ec2e4b1-d8c7-4f32-b7c0-e47d62d038e5","2023-04-08","20:37:55",2023-04-08 20:38:00,"animal","Mustela erminea",1,20.6166666666667,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","0c50815f-9261-4d13-9abd-bc12720f0994","2023-04-08","20:55:25",2023-04-08 20:55:30,"animal","Martes",1,20.9166666666667,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","68bc9278-3032-4eed-a267-203f430fed9c","2023-04-09","19:40:03",2023-04-09 19:40:08,"animal","Mustela erminea",1,19.6666666666667,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","6186dbda-5762-4543-b93a-5f3a745c56fe","2023-04-09","20:02:45",2023-04-09 20:02:50,"animal","Mustela erminea",1,20.0333333333333,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","51fdfa2e-e1ca-4e7c-ad67-607769b8f44d","2023-04-10","02:32:15",2023-04-10 02:32:20,"animal","Martes",1,2.53333333333333,"Marten"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","5a625908-fcf6-4615-8df7-5e7dc0687441","2023-04-10","03:42:03",2023-04-10 03:42:08,"animal","Mustela erminea",1,3.7,"Stoat"
"SK19","3b9ca8d4-9875-4c05-8caa-dde3593ae914","b62f698d-1c9f-42b9-ab3e-32b9659e388a","2023-04-10","21:21:55",2023-04-10 21:22:01,"animal","Martes martes/foina",1,21.35,"Marten"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","27648719-04b4-4e62-93ed-4b220a731a37","2023-05-26","20:36:55",2023-05-26 20:37:00,"animal","Mustela",1,20.6,"Small Mustelid"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","8a6fc94d-2170-4b99-b9ba-20baa7c631d4","2023-05-26","20:36:55",2023-05-26 20:37:00,"animal","Mustela",1,20.6,"Small Mustelid"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","1aa4abb1-ba92-49b8-9b14-2db43efb3696","2023-05-27","20:53:59",2023-05-27 20:54:05,"animal","Mustela putorius",1,20.8833333333333,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","f16c29e3-43a4-466f-aee4-f312320670e0","2023-05-27","21:44:35",2023-05-27 21:44:40,"animal","Mustela putorius",1,21.7333333333333,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","f29c89d4-495c-4279-98c3-b120b0d66486","2023-05-28","21:09:35",2023-05-28 21:09:40,"animal","Mustela",1,21.15,"Small Mustelid"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","afd88c65-f06b-4bf7-b2e3-59fbacf14d7b","2023-05-28","21:09:35",2023-05-28 21:09:40,"animal","Mustela",1,21.15,"Small Mustelid"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","f6ea08bc-1e48-422b-ad57-4fbff909f954","2023-05-28","21:15:00",2023-05-28 21:15:05,"animal","Mustela putorius",1,21.25,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","1635c715-0cf4-4209-b3bf-0642c207eaee","2023-05-29","21:34:06",2023-05-29 21:34:12,"animal","Mustela putorius",1,21.5666666666667,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","63a352ab-b6de-44b5-96eb-1298298f2caa","2023-05-29","21:56:59",2023-05-29 21:57:05,"animal","Mustela",1,21.9333333333333,"Small Mustelid"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","c2fbc9a5-cc5a-40de-8213-b60eac5facd3","2023-05-29","21:56:59",2023-05-29 21:57:05,"animal","Mustela",1,21.9333333333333,"Small Mustelid"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","9b9f5e70-7aa1-4928-add8-d32d47507477","2023-05-30","20:52:25",2023-05-30 20:52:30,"animal","Mustela putorius",1,20.8666666666667,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","fb32acc1-047d-462b-b004-62fdfa69555a","2023-06-01","23:03:19",2023-06-01 23:03:24,"animal","Mustela putorius",1,23.05,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","7710df1b-f7a8-4336-9973-ab8622c95246","2023-06-02","00:33:51",2023-06-02 00:33:56,"animal","Mustela putorius",1,0.55,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","bcbcb536-2e7c-412e-8449-63c1190c8579","2023-06-02","00:39:02",2023-06-02 00:39:08,"animal","Mustela",1,0.65,"Small Mustelid"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","b1b7ed9e-40c2-4e6f-b77a-cc1e7d03fc8b","2023-06-02","00:51:19",2023-06-02 00:51:54,"animal","Mustela putorius",1,0.85,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","86218a08-0c03-4d2a-ae85-a90b412cca5b","2023-06-02","02:46:59",2023-06-02 02:47:04,"animal","Mustela erminea",1,2.76666666666667,"Stoat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","cb41f6a0-c997-43d0-9ae3-f00f6723cfed","2023-06-02","04:24:54",2023-06-02 04:25:01,"animal","Mustela erminea",5,4.4,"Stoat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","348595a1-8806-4fd9-a866-6772b1fe3177","2023-06-02","20:53:42",2023-06-02 20:53:48,"animal","Mustela putorius",1,20.8833333333333,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","8bb1bd69-7510-481e-b3f0-3337d3427a70","2023-06-02","21:36:13",2023-06-02 21:36:19,"animal","Mustela putorius",1,21.6,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","dce4f0e9-60b9-4e2e-affb-dc4e71b95105","2023-06-03","21:31:16",2023-06-03 21:31:21,"animal","Mustela putorius",1,21.5166666666667,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","f07075d2-c9e6-45c7-8aae-2231e879880e","2023-06-04","21:09:10",2023-06-04 21:11:42,"animal","Mustela putorius",1,21.15,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","5d8ee1c6-f03b-4165-8c09-592ae2b46dd6","2023-06-05","01:54:25",2023-06-05 01:54:30,"animal","Mustela putorius",1,1.9,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","7bf32329-3df7-4dcc-823e-e98b727e23e3","2023-06-06","22:18:05",2023-06-06 22:18:10,"animal","Mustela putorius",1,22.3,"European Polecat"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","4cf1081d-08e1-4f79-8329-3183dc935e7a","2023-06-07","15:39:57",2023-06-07 15:40:02,"animal","Mustelidae",1,15.65,"Mustelid"
"SK09","3d0bfc9f-ad4c-463b-82f8-0e3cddc5e66a","f646bd24-e367-4d0f-b2ff-3e264f5bbde2","2023-06-07","16:06:24",2023-06-07 16:06:29,"animal","Mustela erminea",1,16.1,"Stoat"
"SK26","418c0ad9-c123-42a0-9465-7d8f3eb1154e","ffb6ac0c-b97d-47c7-a376-f301c99eda00","2023-05-07","02:02:17",2023-05-07 02:02:23,"animal","Mustela erminea",1,2.03333333333333,"Stoat"
"SK26","418c0ad9-c123-42a0-9465-7d8f3eb1154e","7d570279-e04f-4480-819b-d8fddeb66f1b","2023-05-07","20:29:36",2023-05-07 20:29:41,"animal","Mustela",1,20.4833333333333,"Small Mustelid"
"SK26","418c0ad9-c123-42a0-9465-7d8f3eb1154e","2c3568da-4f94-4850-a6bb-0b0dd71d4388","2023-05-08","03:04:54",2023-05-08 03:19:10,"animal","Mustela erminea",1,3.06666666666667,"Stoat"
"SK26","418c0ad9-c123-42a0-9465-7d8f3eb1154e","5148afbd-d5e9-4c26-a5e1-f27bef0ad500","2023-05-09","02:52:04",2023-05-09 02:52:09,"animal","Mustela erminea",1,2.86666666666667,"Stoat"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","6586fb3c-1dbd-4220-a577-eba51412f042","2023-04-26","22:44:46",2023-04-26 22:44:51,"animal","Martes martes/foina",1,22.7333333333333,"Marten"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","f011a3a7-493a-4afc-86a2-284c16099075","2023-04-26","22:59:27",2023-04-26 22:59:32,"animal","Martes",1,22.9833333333333,"Marten"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","50e7d9e9-f35e-4c48-abd2-a6da65e48f29","2023-05-01","20:34:15",2023-05-01 20:34:20,"animal","Martes",1,20.5666666666667,"Marten"
"SK13","4262b7f5-ab14-4100-978c-1078e3a55dc0","51fb63f0-343e-4d88-9ca6-9c6242a07d2c","2023-05-04","20:39:29",2023-05-04 20:40:46,"animal","Martes",1,20.65,"Marten"
