deploymentID,locationID,locationName,latitude,longitude,coordinateUncertainty,deploymentStart,deploymentEnd,setupBy,cameraID,cameraModel,cameraDelay,cameraHeight,cameraDepth,cameraTilt,cameraHeading,detectionDistance,timestampIssues,baitUse,featureType,habitat,deploymentGroups,deploymentTags,deploymentComments
6ed81c52-9f6b-463b-98ab-dccb1fbccc6e,7ca6dff1-d228-4ac3-8a10-2731fbc7897d,CG_23SK28,53.0542098637,5.867175816,,2023-05-12T11:41:20+02:00,2023-05-16T07:21:29+02:00,,,,,,,,,,,,,,,,
6f9e4b71-91e6-4043-a777-73f86c9fbcf8,01f3b90a-160f-4650-9e1b-a60defd778e5,CG_23SK02,53.0613523348,5.8643316686,,2023-04-29T03:07:47+02:00,2023-05-08T02:26:42+02:00,,,,,,,,,,,,,,,,
6fbe62ee-c953-4d4e-a73d-207b643a330f,0bbd89df-8437-4029-8d21-7de4ac8de442,SK16,53.0623632742,5.8773121455,,2023-04-25T07:52:06+02:00,2023-05-12T15:06:06+02:00,,,,,,,,,,,,,,,,
7143c7b4-e83e-47ad-af4e-e84def6c86b9,0bbd89df-8437-4029-8d21-7de4ac8de442,SK16,53.0623632742,5.8773121455,,2023-05-20T11:52:29+02:00,2023-05-21T12:26:14+02:00,,,,,,,,,,,,,,,,
7145815d-eac1-407d-ac51-d376a04bc8da,2f393075-c92a-4c4b-854e-a0d86ca39f76,CG_23SK26,53.0535731272,5.8638561511,,2023-03-26T12:59:26+02:00,2023-04-17T21:21:30+02:00,,,,,,,,,,,,,,,,
7306e17f-a505-458f-baf7-fa8f55cfe5c3,5495ad03-addf-4771-a9b1-1bdec03c37a7,CG_23SK08,53.064109112,5.8632529327,,2023-06-07T14:13:19+02:00,2023-06-07T19:14:49+02:00,,,,,,,,,,,,,,,,
743a5710-355b-4b43-acfe-d97a7a45e557,b4f615ea-6843-46ba-8863-732585dc3b26,SK04,53.0598376908,5.8668709353,,2023-06-06T14:20:02+02:00,2023-06-06T16:44:46+02:00,,,,,,,,,,,,,,,,
75a5ccf1-c627-4857-a5aa-737d5ac4b739,21c176f0-5c95-4c89-b23c-03035c878a99,CG_23SK11,53.063155043,5.8702661041,,2023-05-22T16:05:41+02:00,2023-06-07T09:45:13+02:00,,,,,,,,,,,,,,,,
78672058-8094-4615-a78d-93cd36bef1ea,37bec7be-273f-4606-bd41-ff5696a9ed34,CG_23SK14,53.065628152,5.8712071571,,2023-05-19T19:26:16+02:00,2023-05-22T16:44:23+02:00,,,,,,,,,,,,,,,,
787765b0-763f-4cc8-aeba-60e9d3dbda8d,299b554e-ff91-45ff-b386-7de21d9cb923,CG_23SK23,53.060591165,5.8730319813,,2023-04-20T17:57:05+02:00,2023-05-04T10:13:14+02:00,,,,,,,,,,,,,,,,
792a7e69-a726-4755-bd0c-7c9ba8685d6c,7ca6dff1-d228-4ac3-8a10-2731fbc7897d,CG_23SK28,53.0542098637,5.867175816,,2023-05-16T08:00:00+02:00,2023-05-17T14:24:30+02:00,,,,,,,,,,,,,,,,
7a92c31c-f33e-4fdb-8559-94fc08eef86e,99409599-e643-4af6-bce7-bd38e0ee52fa,SK10,53.0563689581,5.8589503191,,2023-03-26T11:09:26+02:00,2023-04-05T13:57:12+02:00,,,,,,,,,,,,,,,,
7ad88c61-c6ce-4da0-9303-a5328752900e,f2d8bbca-8bf3-4194-bd50-b935744c8b57,CG_23SK19,53.064099671,5.8749396983,,2023-05-28T16:14:29+02:00,2023-06-07T01:09:15+02:00,,,,,,,,,,,,,,,,
7b194827-f0dd-4690-9a9a-41437f398af6,b4f615ea-6843-46ba-8863-732585dc3b26,SK04,53.0598376908,5.8668709353,,2023-05-01T16:32:00+02:00,2023-05-26T07:28:32+02:00,,,,,,,,,,,,,,,,
7dde30c7-cbd6-4873-8377-17deb35503fd,5495ad03-addf-4771-a9b1-1bdec03c37a7,CG_23SK08,53.064109112,5.8632529327,,2023-04-30T08:47:00+02:00,2023-05-26T06:56:34+02:00,,,,,,,,,,,,,,,,
7de5bf0b-3886-401a-a16c-542c85d139b1,,,,,,,,,,,,,,,,,,,,,,,
80babd91-d425-42d5-b30c-9cb3d9153706,,,,,,,,,,,,,,,,,,,,,,,
824f7ed1-7fe6-40e5-b536-aa6d09c16337,99409599-e643-4af6-bce7-bd38e0ee52fa,SK10,53.0563689581,5.8589503191,,2023-05-26T08:12:24+02:00,2023-05-28T15:34:20+02:00,,,,,,,,,,,,,,,,
84c2fb31-f87e-4964-9775-f7ed9746d79b,,,,,,,,,,,,,,,,,,,,,,,
84d97c90-0db4-427a-9d57-371d2c5fea33,2f0a36b9-746c-4e44-b1bc-e6f7353630ea,CG_23SK24,53.0559152384,5.8701167222,,2023-03-08T12:49:22+02:00,2023-03-08T12:51:11+02:00,,,,,,,,,,,,,,,,
86175673-ba26-4582-a64e-92a9a63434a4,,,,,,,,,,,,,,,,,,,,,,,
866d1bac-e3b0-4fe8-8e4f-e1e549b18805,,,,,,,,,,,,,,,,,,,,,,,
870a5912-e3cb-40b5-8333-837db83923d7,7ca6dff1-d228-4ac3-8a10-2731fbc7897d,CG_23SK28,53.0542098637,5.867175816,,2023-05-23T19:58:04+02:00,2023-05-25T12:01:32+02:00,,,,,,,,,,,,,,,,
87704b91-43c8-4b22-b262-b7e62d437c1c,,,,,,,,,,,,,,,,,,,,,,,
88fd89cb-6aa4-406e-8e12-f6c976824a4a,5ddd7685-5a4f-4d14-afe7-c9cc016d8c75,SK06,53.0668117152,5.8670454133,,2023-05-16T08:24:07+02:00,2023-05-16T14:37:33+02:00,,,,,,,,,,,,,,,,
891534db-e69e-45a6-97a9-9bc1642ef787,1ca768db-c6df-4e50-9bfe-4a3e5f69df88,SK29,53.0535772299,5.865877064,,2023-04-19T00:17:28+02:00,2023-04-25T07:21:16+02:00,,,,,,,,,,,,,,,,
8a903101-d4c6-4ed3-9b62-c03535ceb8e2,0bbd89df-8437-4029-8d21-7de4ac8de442,SK16,53.0623632742,5.8773121455,,2023-05-22T14:03:02+02:00,2023-05-22T14:16:16+02:00,,,,,,,,,,,,,,,,
8acd02ad-647e-4244-869c-59d028ac4a0a,903cdfb7-6170-4e53-82bf-4c01368cba18,CG_23SK27,53.0575368506,5.8736722101,,2023-05-16T07:35:12+02:00,2023-05-22T19:00:00+02:00,,,,,,,,,,,,,,,,
8afc61f5-daae-4108-9469-c51c68254311,,,,,,,,,,,,,,,,,,,,,,,
8bbfa217-152a-4603-8e7a-60cb4ea134e0,697e5d53-e5d7-4c93-85d2-74324421b87b,CG_23SK21,53.0585132784,5.8664025732,,2023-04-30T18:09:35+02:00,2023-05-19T12:43:00+02:00,,,,,,,,,,,,,,,,
8dbdba95-79e1-45c2-bdcf-b80c624efc08,35434171-5370-4bdc-8cba-092e3fc36fdc,SK18,53.0633547582,5.8794717252,,2023-05-20T13:12:51+02:00,2023-05-21T13:47:36+02:00,,,,,,,,,,,,,,,,
8dd25b7d-8a6b-4038-83a7-0f0c0dbbb2e4,5982061a-e49d-4f45-ab28-d04f7c080f1d,CG_23SK25,53.054767419,5.8616518553,,2023-05-16T07:26:23+02:00,2023-05-22T20:22:06+02:00,,,,,,,,,,,,,,,,
8f0f23d7-26ed-4e39-a621-4b649c30e3bf,903cdfb7-6170-4e53-82bf-4c01368cba18,CG_23SK27,53.0575368506,5.8736722101,,2023-04-25T08:00:00+02:00,2023-05-16T07:30:51+02:00,,,,,,,,,,,,,,,,
90dd71b7-fe59-4b34-a5bb-6602f7a30184,903cdfb7-6170-4e53-82bf-4c01368cba18,CG_23SK27,53.0575368506,5.8736722101,,2023-05-22T20:00:00+02:00,2023-06-08T16:00:00+02:00,,,,,,,,,,,,,,,,
9270c81a-7f01-4c96-b1cb-a619400595dd,,,,,,,,,,,,,,,,,,,,,,,
93640c6c-5e3c-4130-bc08-e9902dbe0547,,,,,,,,,,,,,,,,,,,,,,,
9579114f-4287-4b54-a5bc-9d2d719268ab,c284d9ab-d6bb-4014-85d7-d27e2f6ffabd,CG_23SK05,53.0576192866,5.8614913769,,2023-04-09T23:47:55+02:00,2023-04-20T14:27:34+02:00,,,,,,,,,,,,,,,,
977a9cea-7a6c-477a-b4ad-524b3487320d,,,,,,,,,,,,,,,,,,,,,,,
99000fdc-543b-411f-a231-610b50265d87,1ca768db-c6df-4e50-9bfe-4a3e5f69df88,SK29,53.0535772299,5.865877064,,2023-05-22T19:39:10+02:00,2023-06-08T16:27:33+02:00,,,,,,,,,,,,,,,,
990a9a44-75f3-42d6-a9c1-dc4910bf1370,e9ca3fe1-5050-4c22-90c8-1f0cf765a048,CG_23SK12,53.0629103603,5.8740291284,,2023-05-09T15:00:00+02:00,2023-05-22T16:37:31+02:00,,,,,,,,,,,,,,,,
996aaf36-6572-4435-be8f-cf9074edf915,ba1405c0-0512-4de7-ab4e-b01015519aa0,CG_23SK20,53.0629262272,5.8812075043,,2023-04-06T15:09:06+02:00,2023-04-25T07:42:25+02:00,,,,,,,,,,,,,,,,
99a1972f-0c12-40ea-8f78-892347b563e8,299b554e-ff91-45ff-b386-7de21d9cb923,CG_23SK23,53.060591165,5.8730319813,,2023-03-27T16:29:30+02:00,2023-04-20T17:57:05+02:00,,,,,,,,,,,,,,,,
9a5866b9-b339-4ed2-8e5b-b9e317c5d249,,,,,,,,,,,,,,,,,,,,,,,
9af26d58-2f00-49be-89d8-f51f156b75a8,,,,,,,,,,,,,,,,,,,,,,,
9ce29796-8303-4cc3-a4c6-31cbca583ad0,,,,,,,,,,,,,,,,,,,,,,,
9d879bd3-9f7b-43d7-926e-e79862cba2b7,21c176f0-5c95-4c89-b23c-03035c878a99,CG_23SK11,53.063155043,5.8702661041,,2023-06-07T14:56:42+02:00,2023-06-07T16:23:22+02:00,,,,,,,,,,,,,,,,
9ea8446a-3a3e-434a-999c-670eaa4cbc47,0bbd89df-8437-4029-8d21-7de4ac8de442,SK16,53.0623632742,5.8773121455,,2023-05-12T15:06:06+02:00,2023-05-13T13:58:53+02:00,,,,,,,,,,,,,,,,
9eb0ae9d-9958-4e6c-a6a6-516201b8301b,f2d8bbca-8bf3-4194-bd50-b935744c8b57,CG_23SK19,53.064099671,5.8749396983,,2023-04-25T07:33:35+02:00,2023-05-22T16:08:32+02:00,,,,,,,,,,,,,,,,
9f8cbf37-fdf6-46ac-a366-eef0e8aac522,2f393075-c92a-4c4b-854e-a0d86ca39f76,CG_23SK26,53.0535731272,5.8638561511,,2023-04-17T21:21:30+02:00,2023-05-03T12:10:25+02:00,,,,,,,,,,,,,,,,
a0962e68-c6ed-4fc2-9853-3278b6127075,01f3b90a-160f-4650-9e1b-a60defd778e5,CG_23SK02,53.0613523348,5.8643316686,,2023-06-03T17:48:43+02:00,2023-06-04T10:22:19+02:00,,,,,,,,,,,,,,,,
a17bcff2-ba26-4aca-a019-545988c38224,,,,,,,,,,,,,,,,,,,,,,,
a199f882-f9a4-47fd-be0a-086b760ef56d,e6bf756d-1945-496c-b651-5918c6615da3,SK07,53.0651426652,5.8657109953,,2023-04-25T08:02:57+02:00,2023-05-22T15:58:14+02:00,,,,,,,,,,,,,,,,
a28ddd43-a7a1-41ab-bf6a-bc4f78a7ddbf,e9ca3fe1-5050-4c22-90c8-1f0cf765a048,CG_23SK12,53.0629103603,5.8740291284,,2023-03-26T08:54:03+02:00,2023-05-09T14:32:48+02:00,,,,,,,,,,,,,,,,
a2ace14a-1090-4ec8-8994-cf22a8e79e74,5982061a-e49d-4f45-ab28-d04f7c080f1d,CG_23SK25,53.054767419,5.8616518553,,2023-04-25T07:15:51+02:00,2023-05-16T07:26:22+02:00,,,,,,,,,,,,,,,,
a6d64582-170c-4bb0-bb46-02e6edc12c1b,35434171-5370-4bdc-8cba-092e3fc36fdc,SK18,53.0633547582,5.8794717252,,2023-05-21T13:47:37+02:00,2023-05-21T17:15:29+02:00,,,,,,,,,,,,,,,,
a7e270b9-af74-4e73-8ec2-4a50a0d551ff,,,,,,,,,,,,,,,,,,,,,,,
a8e7f292-7f42-482c-ba39-60cc987d18f7,4023449e-5faf-464f-a6d7-9dcfbd567f05,SK22,53.0604891582,5.8694973411,,2023-05-31T15:38:05+02:00,2023-06-03T14:19:36+02:00,,,,,,,,,,,,,,,,
a980a634-6a0e-4ee5-8559-24c2920fdaee,2f393075-c92a-4c4b-854e-a0d86ca39f76,CG_23SK26,53.0535731272,5.8638561511,,2023-06-04T19:58:21+02:00,2023-06-08T16:24:39+02:00,,,,,,,,,,,,,,,,
a9ad4832-5fb0-409d-bf5a-2e0187873dd6,35434171-5370-4bdc-8cba-092e3fc36fdc,SK18,53.0633547582,5.8794717252,,2023-03-26T08:24:49+02:00,2023-04-06T14:57:25+02:00,,,,,,,,,,,,,,,,
abacf2c1-b42b-4203-84a8-58c67f69d5f7,,,,,,,,,,,,,,,,,,,,,,,
af794896-1102-472f-bfe9-edb537727e0c,0bbd89df-8437-4029-8d21-7de4ac8de442,SK16,53.0623632742,5.8773121455,,2023-05-19T13:16:24+02:00,2023-05-20T11:52:28+02:00,,,,,,,,,,,,,,,,
afd09e59-dfe5-4bdd-9024-74211facf978,b4f615ea-6843-46ba-8863-732585dc3b26,SK04,53.0598376908,5.8668709353,,2023-04-14T11:40:54+02:00,2023-05-01T16:32:00+02:00,,,,,,,,,,,,,,,,
b036f5ee-9718-4503-ad09-e2fe538c2817,01f3b90a-160f-4650-9e1b-a60defd778e5,CG_23SK02,53.0613523348,5.8643316686,,2023-06-03T14:04:56+02:00,2023-06-03T17:48:42+02:00,,,,,,,,,,,,,,,,
b56a7e0c-ee35-4e5a-93fd-d21465937aa1,,,,,,,,,,,,,,,,,,,,,,,
b66357d7-7016-4801-9704-66dfa2a3ca85,,,,,,,,,,,,,,,,,,,,,,,
b6ecfd3d-3090-4c5b-8499-a88c122f2175,37bec7be-273f-4606-bd41-ff5696a9ed34,CG_23SK14,53.065628152,5.8712071571,,2023-05-07T19:49:30+02:00,2023-05-19T19:26:15+02:00,,,,,,,,,,,,,,,,
b804b133-5f6e-4e5a-a2d0-ccadaa3814cd,697e5d53-e5d7-4c93-85d2-74324421b87b,CG_23SK21,53.0585132784,5.8664025732,,2023-05-22T16:06:08+02:00,2023-05-27T10:07:47+02:00,,,,,,,,,,,,,,,,
b88d2eae-62b3-4c03-ab02-797c19f8d75c,ba1405c0-0512-4de7-ab4e-b01015519aa0,CG_23SK20,53.0629262272,5.8812075043,,2023-03-26T08:29:24+02:00,2023-04-06T15:04:31+02:00,,,,,,,,,,,,,,,,
b8ad9c7f-9d1b-4b08-b594-ae18cbac3308,2f0a36b9-746c-4e44-b1bc-e6f7353630ea,CG_23SK24,53.0559152384,5.8701167222,,2023-05-03T11:14:14+02:00,2023-05-05T08:45:27+02:00,,,,,,,,,,,,,,,,
b932b235-2b9e-49d0-b605-3fc1f195b584,5982061a-e49d-4f45-ab28-d04f7c080f1d,CG_23SK25,53.054767419,5.8616518553,,2023-03-26T13:00:00+02:00,2023-04-05T16:34:47+02:00,,,,,,,,,,,,,,,,
ba704b70-3d05-4940-b2a9-c333ee2cd9a5,37bec7be-273f-4606-bd41-ff5696a9ed34,CG_23SK14,53.065628152,5.8712071571,,2023-03-26T09:31:38+02:00,2023-04-19T05:57:07+02:00,,,,,,,,,,,,,,,,
bae98149-367b-4a16-8a91-7db8eec6334c,a32e8779-6b1f-4104-9e58-94f62f40b141,CG_23SK13,53.0657807461,5.8746308503,,2023-05-19T10:47:23+02:00,2023-05-22T16:44:10+02:00,,,,,,,,,,,,,,,,
bb54cbe6-c365-41ca-ba51-aa8884693e6a,c284d9ab-d6bb-4014-85d7-d27e2f6ffabd,CG_23SK05,53.0576192866,5.8614913769,,2023-05-26T07:27:31+02:00,2023-06-08T16:52:31+02:00,,,,,,,,,,,,,,,,
bb715ea3-d4b1-413c-81c7-711fcd6384e0,e9ca3fe1-5050-4c22-90c8-1f0cf765a048,CG_23SK12,53.0629103603,5.8740291284,,2023-05-22T17:00:00+02:00,2023-06-07T16:29:23+02:00,,,,,,,,,,,,,,,,
bcab4b1e-e9b2-4b7d-bfc2-bb238861a838,,,,,,,,,,,,,,,,,,,,,,,
be82e0b3-9473-4130-aaf1-abfb1b6d0712,4023449e-5faf-464f-a6d7-9dcfbd567f05,SK22,53.0604891582,5.8694973411,,2023-04-29T09:00:00+02:00,2023-05-22T20:00:00+02:00,,,,,,,,,,,,,,,,
bf1e802b-b04c-4201-bdb0-077feb5bb8cc,b18237ea-1ede-41af-985f-10750305172f,CG_23SK01,53.0602088711,5.8608618231,,2023-05-11T12:33:24+02:00,2023-05-20T21:09:51+02:00,,,,,,,,,,,,,,,,
bf368600-a0f9-4cb0-8950-d356de63ab33,1ca768db-c6df-4e50-9bfe-4a3e5f69df88,SK29,53.0535772299,5.865877064,,2023-05-22T06:52:36+02:00,2023-05-22T19:38:37+02:00,,,,,,,,,,,,,,,,
c0bdc157-2ce8-4183-9a56-1895ba28d277,f7c7435e-3dbc-4c42-ad42-0dafb219418e,SK03,53.0599489211,5.863008639,,2023-05-12T12:49:44+02:00,2023-05-13T14:31:03+02:00,,,,,,,,,,,,,,,,
c2c83dad-cf8b-4036-925d-0274287b71aa,01f3b90a-160f-4650-9e1b-a60defd778e5,CG_23SK02,53.0613523348,5.8643316686,,2023-06-04T10:22:20+02:00,2023-06-04T13:25:54+02:00,,,,,,,,,,,,,,,,
c36de321-589c-4247-a3ab-380fdcff5194,903cdfb7-6170-4e53-82bf-4c01368cba18,CG_23SK27,53.0575368506,5.8736722101,,2023-03-27T17:00:00+02:00,2023-04-25T07:00:00+02:00,,,,,,,,,,,,,,,,
c8fbe28b-5c88-48f7-9799-59edb703a6f0,e6bf756d-1945-496c-b651-5918c6615da3,SK07,53.0651426652,5.8657109953,,2023-05-22T15:58:41+02:00,2023-06-07T16:17:43+02:00,,,,,,,,,,,,,,,,
c9007aa1-c64a-45d6-bde4-28af468a68fe,5495ad03-addf-4771-a9b1-1bdec03c37a7,CG_23SK08,53.064109112,5.8632529327,,2023-03-26T09:32:12+02:00,2023-04-30T08:34:56+02:00,,,,,,,,,,,,,,,,
caf7e0e5-de82-4df4-9fdc-77e9c08ebbeb,01f3b90a-160f-4650-9e1b-a60defd778e5,CG_23SK02,53.0613523348,5.8643316686,,2023-06-04T18:16:16+02:00,2023-06-04T18:29:53+02:00,,,,,,,,,,,,,,,,
cb4a4882-fa7a-4789-8070-1de03050a0b4,7ca6dff1-d228-4ac3-8a10-2731fbc7897d,CG_23SK28,53.0542098637,5.867175816,,2023-05-18T17:17:26+02:00,2023-05-22T19:38:46+02:00,,,,,,,,,,,,,,,,
cb795d50-291f-48c5-9994-5aee043e68c8,7ca6dff1-d228-4ac3-8a10-2731fbc7897d,CG_23SK28,53.0542098637,5.867175816,,2023-03-26T14:00:00+02:00,2023-04-05T16:08:05+02:00,,,,,,,,,,,,,,,,
cbc31f58-0037-4b5b-bb6e-783e68f68ca7,697e5d53-e5d7-4c93-85d2-74324421b87b,CG_23SK21,53.0585132784,5.8664025732,,2023-05-27T10:07:48+02:00,2023-05-27T11:58:43+02:00,,,,,,,,,,,,,,,,
cc465dd2-a8aa-4572-a3bf-2d42f3aa8a15,5495ad03-addf-4771-a9b1-1bdec03c37a7,CG_23SK08,53.064109112,5.8632529327,,2023-05-26T07:00:00+02:00,2023-06-07T14:13:19+02:00,,,,,,,,,,,,,,,,
cc73c125-b905-4de0-87bb-23d18e3bea10,8e3381b3-f09a-4375-bfe9-3e0e5d36e5e6,CG_23SK15,53.064248473,5.8692219535,,2023-03-26T09:00:57+02:00,2023-05-22T15:58:44+02:00,,,,,,,,,,,,,,,,
ccebc4a0-9ac8-4fb9-9163-3efcec4b0e15,7ca6dff1-d228-4ac3-8a10-2731fbc7897d,CG_23SK28,53.0542098637,5.867175816,,2023-04-25T08:00:00+02:00,2023-05-12T11:26:05+02:00,,,,,,,,,,,,,,,,
d2b50c12-b0ad-4474-89c4-6aa2bc1e6123,,,,,,,,,,,,,,,,,,,,,,,
d31967b0-8867-4aec-aa0c-6f0ae30dd280,,,,,,,,,,,,,,,,,,,,,,,
d3446626-4675-4bd3-a823-7393451ca217,01f3b90a-160f-4650-9e1b-a60defd778e5,CG_23SK02,53.0613523348,5.8643316686,,2023-05-26T07:15:16+02:00,2023-05-26T07:34:04+02:00,,,,,,,,,,,,,,,,
d37dbd63-61b6-4a9c-beb9-889ce20a6029,5982061a-e49d-4f45-ab28-d04f7c080f1d,CG_23SK25,53.054767419,5.8616518553,,2023-06-05T10:51:31+02:00,2023-06-06T11:30:09+02:00,,,,,,,,,,,,,,,,
d407f42d-a54b-41f2-b9f5-5394c75b2c87,35434171-5370-4bdc-8cba-092e3fc36fdc,SK18,53.0633547582,5.8794717252,,2023-05-23T15:56:58+02:00,2023-05-27T16:12:25+02:00,,,,,,,,,,,,,,,,
d4114d6a-43dd-43e6-adbb-7880cce1b602,4023449e-5faf-464f-a6d7-9dcfbd567f05,SK22,53.0604891582,5.8694973411,,2023-04-27T03:24:17+02:00,2023-04-29T08:00:00+02:00,,,,,,,,,,,,,,,,
d6e3f392-5978-4435-b882-db80de09d2f8,54a8b24d-2835-4d99-9f43-90857e673677,SK17,53.0608993206,5.8762460404,,2023-04-25T13:33:55+02:00,2023-04-28T13:50:16+02:00,,,,,,,,,,,,,,,,
d75986e2-8baf-484a-8766-524f75562be8,54a8b24d-2835-4d99-9f43-90857e673677,SK17,53.0608993206,5.8762460404,,2023-06-06T03:51:34+02:00,2023-06-06T16:59:01+02:00,,,,,,,,,,,,,,,,
d8cbd318-c911-420f-ab44-fd45aaf7639d,,,,,,,,,,,,,,,,,,,,,,,
da7bce11-aae6-457a-906b-bdfc42cb843b,,,,,,,,,,,,,,,,,,,,,,,
da94400f-c33c-46d2-ac68-7962a6f75d66,5ddd7685-5a4f-4d14-afe7-c9cc016d8c75,SK06,53.0668117152,5.8670454133,,2023-03-26T09:20:56+02:00,2023-04-25T07:18:54+02:00,,,,,,,,,,,,,,,,
dc215740-b56e-4a6b-b4b9-ebdf034f87a6,37bec7be-273f-4606-bd41-ff5696a9ed34,CG_23SK14,53.065628152,5.8712071571,,2023-05-22T19:00:00+02:00,2023-06-07T16:24:58+02:00,,,,,,,,,,,,,,,,
dc5ba30d-97bf-494e-9283-279ce676c0c6,dcbc885c-431d-4629-abbb-3966438f7f64,SK30,53.0576154728,5.8685330976,,2023-04-06T17:00:00+02:00,2023-04-29T08:05:48+02:00,,,,,,,,,,,,,,,,
dc73970d-50c1-4fbd-8762-e64a5fa03284,f2d8bbca-8bf3-4194-bd50-b935744c8b57,CG_23SK19,53.064099671,5.8749396983,,2023-05-22T16:36:57+02:00,2023-05-28T16:14:28+02:00,,,,,,,,,,,,,,,,
dc87ec95-203e-4f85-aa23-b047c02f17a4,,,,,,,,,,,,,,,,,,,,,,,
dd707011-6243-4251-b06b-b8455edaf369,2f0a36b9-746c-4e44-b1bc-e6f7353630ea,CG_23SK24,53.0559152384,5.8701167222,,2023-05-22T19:46:09+02:00,2023-05-31T22:00:00+02:00,,,,,,,,,,,,,,,,
decca8a1-34f7-4afb-88b8-feba3dcfa647,,,,,,,,,,,,,,,,,,,,,,,
dfe3e8b7-b491-4e40-8c21-4b68c2b6a06d,54a8b24d-2835-4d99-9f43-90857e673677,SK17,53.0608993206,5.8762460404,,2023-05-23T16:06:24+02:00,2023-06-05T12:23:59+02:00,,,,,,,,,,,,,,,,
e01edb28-6eef-4ce6-bcf8-14d945db3afe,f2d8bbca-8bf3-4194-bd50-b935744c8b57,CG_23SK19,53.064099671,5.8749396983,,2023-05-22T16:08:33+02:00,2023-05-22T16:36:32+02:00,,,,,,,,,,,,,,,,
e1f3186d-91a8-4232-a3d1-8b8993bc1fe0,0bbd89df-8437-4029-8d21-7de4ac8de442,SK16,53.0623632742,5.8773121455,,2023-05-23T16:12:06+02:00,2023-06-07T16:43:12+02:00,,,,,,,,,,,,,,,,Is dit wel SK16? Klopt niet qua data en andere foto.
e3378702-cc40-48a0-92e0-78b5f8f2ad78,,,,,,,,,,,,,,,,,,,,,,,
e39f7e54-4cb1-4a13-8644-5bea91d220c9,5982061a-e49d-4f45-ab28-d04f7c080f1d,CG_23SK25,53.054767419,5.8616518553,,2023-05-22T20:44:31+02:00,2023-06-05T10:51:31+02:00,,,,,,,,,,,,,,,,
e4e4df1f-3d64-4262-a946-7cbdf8f65e81,d3b636b4-a64d-4625-99d1-8a0304ed7814,SK09,53.0621554297,5.8658282814,,2023-04-30T08:28:59+02:00,2023-05-26T07:11:50+02:00,,,,,,,,,,,,,,,,
e57c6edc-fcce-4693-9d0e-fd4fca2b55c2,,,,,,,,,,,,,,,,,,,,,,,
e6120cee-8882-41c4-85cc-19b1b4c527a8,1ca768db-c6df-4e50-9bfe-4a3e5f69df88,SK29,53.0535772299,5.865877064,,2023-04-25T08:00:00+02:00,2023-05-22T06:52:35+02:00,,,,,,,,,,,,,,,,
e66202dc-34a1-4134-95fc-80eec8b7ca03,,,,,,,,,,,,,,,,,,,,,,,
e6b2d377-c0e3-4cc4-8217-330498f6400d,35434171-5370-4bdc-8cba-092e3fc36fdc,SK18,53.0633547582,5.8794717252,,2023-05-19T15:26:08+02:00,2023-05-20T13:12:51+02:00,,,,,,,,,,,,,,,,
e84fec7f-3d8e-45bd-8c4e-f3e95b615796,697e5d53-e5d7-4c93-85d2-74324421b87b,CG_23SK21,53.0585132784,5.8664025732,,2023-05-19T12:43:01+02:00,2023-05-22T16:06:07+02:00,,,,,,,,,,,,,,,,
e8b79484-20b7-423e-89cd-74f27a0c5651,8e3381b3-f09a-4375-bfe9-3e0e5d36e5e6,CG_23SK15,53.064248473,5.8692219535,,2023-06-07T04:21:23+02:00,2023-06-07T16:20:46+02:00,,,,,,,,,,,,,,,,
e9711dbc-5f33-4e1e-942e-87d356522293,f7c7435e-3dbc-4c42-ad42-0dafb219418e,SK03,53.0599489211,5.863008639,,2023-06-03T16:35:20+02:00,2023-06-04T14:26:22+02:00,,,,,,,,,,,,,,,,
eaa5060b-7b0b-4f30-88e3-f308670fd1b9,1ca768db-c6df-4e50-9bfe-4a3e5f69df88,SK29,53.0535772299,5.865877064,,2023-03-26T13:23:29+02:00,2023-04-19T00:17:27+02:00,,,,,,,,,,,,,,,,
ecacb5be-4cda-4f1a-b110-adfa87b0b7d7,0bbd89df-8437-4029-8d21-7de4ac8de442,SK16,53.0623632742,5.8773121455,,2023-05-21T12:26:14+02:00,2023-05-22T14:03:02+02:00,,,,,,,,,,,,,,,,
ed450ed6-14dc-42d9-b55b-1b0429370678,7ca6dff1-d228-4ac3-8a10-2731fbc7897d,CG_23SK28,53.0542098637,5.867175816,,2023-05-17T15:00:00+02:00,2023-05-18T17:08:36+02:00,,,,,,,,,,,,,,,,
ed48819b-5f4d-406a-a6c0-f9781f1156ef,5982061a-e49d-4f45-ab28-d04f7c080f1d,CG_23SK25,53.054767419,5.8616518553,,2023-04-05T16:44:48+02:00,2023-04-25T07:06:15+02:00,,,,,,,,,,,,,,,,
eef28d87-8ae2-46d3-87fc-78c0e0760f2a,01f3b90a-160f-4650-9e1b-a60defd778e5,CG_23SK02,53.0613523348,5.8643316686,,2023-05-26T08:00:00+02:00,2023-06-02T14:36:55+02:00,,,,,,,,,,,,,,,,
f124a57a-e051-4c6e-99a2-0b7b7fbb5540,b18237ea-1ede-41af-985f-10750305172f,CG_23SK01,53.0602088711,5.8608618231,,2023-04-17T17:39:58+02:00,2023-05-11T12:33:23+02:00,,,,,,,,,,,,,,,,
f186772d-d712-4b96-bda2-1848e9319d30,,,,,,,,,,,,,,,,,,,,,,,
f3577206-4a26-4e1e-bcc0-5da7379f5e20,,,,,,,,,,,,,,,,,,,,,,,
